,real_value,reg_br,reg_ridge,reg_ridgecv,reg_lr,reg_encv,reg_lassocv,reg_larscv
386,0.007975637254901961,0.013847253953410478,0.013983062597412764,0.013983062597412764,0.013249752054320134,0.01403907381047918,0.014099244399498969,0.014052404581973203
387,0.012615245098039216,0.014421137882372958,0.014542807863121728,0.014542807863121728,0.013550307508685624,0.01447104179856621,0.014536575650276495,0.014546328626858826
388,0.012905735294117648,0.01545147618406896,0.015063455696061726,0.015063455696061726,0.01498513139309125,0.015057212770229887,0.015147872998804691,0.01514949557859887
389,0.019895245098039215,0.015713151238477725,0.01558436871106462,0.01558436871106462,0.015806662742082714,0.015386683963174191,0.015417239309273516,0.015469398016658219
390,0.016838235294117647,0.016281285483350727,0.016183667299107612,0.016183667299107612,0.016656768163027014,0.016176419223403408,0.016209335985971858,0.016266447120861463
391,0.01867357843137255,0.015924302444304782,0.01620684280376538,0.01620684280376538,0.016515083235308096,0.016410822265554056,0.01644382257302853,0.016454749892527792
392,0.02207892156862745,0.016162709083759493,0.016370514868019867,0.016370514868019867,0.016420659558700482,0.016515938664432326,0.016526806144488333,0.01663916493676404
393,0.02009397058823529,0.016148386557132657,0.016308531398848275,0.016308531398848275,0.01646302369547968,0.016502047397180135,0.016528807783944312,0.016532962374943373
394,0.020494411764705886,0.016385609162246524,0.016521140578696497,0.016521140578696497,0.016681798711364944,0.016544916351515136,0.01655652242423694,0.016646694758193952
395,0.011282058823529412,0.016799533249308735,0.01655688423543105,0.01655688423543105,0.017042129474028396,0.01643948547660479,0.01643884763567946,0.016444021068496985
396,0.01706,0.017372946237226048,0.016841352869821788,0.016841352869821788,0.017404419117126427,0.016584773810465574,0.016550477047090024,0.016626996722136585
397,0.015844509803921568,0.01731721715390554,0.016910660202164952,0.016910660202164952,0.017165034467762054,0.01662562503688746,0.016534114420350913,0.016649614633806976
398,0.015191421568627447,0.017306907005230403,0.01683385897047218,0.01683385897047218,0.017305293159959555,0.01682559252213126,0.016753049893144606,0.016788536854084986
399,0.01252950980392157,0.01712248185396025,0.016770765147642128,0.016770765147642128,0.016859010257487768,0.01674204147029059,0.016636555346021396,0.01677961676201562
400,0.015204166666666666,0.015311444646768806,0.015338640464670922,0.015338640464670922,0.015114246156972076,0.015470448997061945,0.015392623991491876,0.015405381280428058
401,0.018753529411764704,0.015321705861229464,0.015280958939858338,0.015280958939858338,0.015370335070832342,0.015541477805190329,0.015443528311563516,0.0154792033368749
402,0.0145253431372549,0.014852538667759322,0.01519613968246752,0.01519613968246752,0.015066998795387768,0.01539256286797817,0.015294454425773985,0.01529725380545971
403,0.015318676470588231,0.015375027629223069,0.015333650791414586,0.015333650791414586,0.01596330222207793,0.015353905181463099,0.015361687895455847,0.015251156850977745
404,0.01275622549019608,0.01524866871783234,0.015710939224483397,0.015710939224483397,0.015336988233529077,0.01554283416867035,0.015545954702411387,0.015487247848625745
405,0.013416078431372548,0.016256970083298055,0.016327809352169986,0.016327809352169986,0.016258070329825344,0.016288252622516555,0.016358664647410218,0.01617978288352831
